customer_id,last_purchase_date,frequency,monetary,quantity,recency,purchase_days
17018,2019-09-14,5,697.6221400000001,7,109,1
17019,2019-08-27,46,8839.12125,170,127,3
17025,2019-01-14,5,1243.3789000000002,10,352,2
17026,2019-02-20,3,173.74040000000002,3,315,1
17027,2019-11-01,18,3886.5398800000003,55,61,1
17033,2019-06-07,4,406.81882,8,208,1
17035,2019-12-07,8,1767.5068,27,25,2
17041,2019-05-24,4,757.0038,22,222,1
17044,2019-06-12,1,69.53414000000001,3,203,1
17048,2019-10-05,7,1337.8921,23,88,2
17059,2019-02-18,69,9708.23974,153,317,2
17062,2019-11-22,34,6990.63208,266,40,5
17064,2019-09-07,9,3788.1339799999996,349,116,1
17068,2019-11-29,38,7095.033420000001,104,33,5
17069,2019-07-14,14,2676.46576,51,171,3
17071,2019-12-15,8,1412.02294,19,17,1
17075,2019-10-31,6,456.1498,22,62,1
17076,2019-04-23,5,1170.30618,11,253,1
17082,2019-10-27,11,562.9120800000001,58,66,2
17085,2019-07-06,39,6635.69974,552,179,3
17090,2019-07-08,2,106.24620000000002,2,177,1
17091,2019-10-23,20,4163.96868,111,70,3
17094,2019-10-27,8,1990.74816,97,66,2
17095,2019-08-22,5,829.3100800000001,18,132,2
17097,2019-09-23,29,6528.44736,158,100,4
17105,2019-12-30,27,5126.24919,64,2,1
17114,2019-08-08,11,2903.2498,119,146,1
17118,2019-10-30,7,1943.7512000000002,135,63,1
17126,2019-05-05,28,7372.20858,328,241,2
17128,2019-08-09,6,1101.19936,157,145,1
17135,2019-01-31,6,1548.8283000000001,14,335,1
17146,2019-06-15,6,2407.12198,210,200,1
17147,2019-12-04,8,877.33948,49,28,1
17158,2019-05-29,16,2266.29876,26,217,2
17179,2019-05-17,8,2157.71828,164,229,1
17180,2019-11-16,32,6304.74312,202,46,2
17181,2019-01-07,2,374.2782,3,359,1
17188,2019-11-20,27,3748.9757,192,42,5
17189,2019-06-12,19,4498.68384,359,203,1
17191,2019-03-16,36,8707.75056,401,291,2
17194,2019-05-25,13,1673.87544,141,221,2
17198,2019-04-17,44,10785.48594,966,259,3
17204,2019-07-06,3,399.70000000000005,3,179,1
17211,2019-07-12,25,5265.432040000001,385,173,3
17213,2019-11-11,20,4032.6530800000005,134,51,5
17214,2019-12-19,15,1968.0448400000002,46,13,2
17218,2019-08-11,59,8474.54981,231,143,4
17220,2019-11-28,38,8286.6054,190,34,3
17223,2019-12-14,27,8869.87976,905,18,2
17226,2019-12-22,13,2551.3179400000004,175,10,1
17227,2019-03-05,3,340.9597,14,302,1
17228,2019-12-06,25,4397.2253200000005,68,26,5
17230,2019-12-12,39,6452.32806,101,20,4
17231,2019-09-26,36,7508.190799999999,461,97,4
17235,2019-01-23,7,2046.6148,14,343,1
17236,2019-10-23,15,2760.96904,254,70,2
17238,2019-10-04,51,10946.228710000001,280,89,3
17239,2019-11-27,14,2739.0137600000003,26,35,2
17243,2019-10-05,36,6510.934480000001,107,88,5
17251,2019-05-03,22,2245.59252,277,243,1
17256,2019-12-01,7,1042.2765,20,31,1
17259,2019-03-11,32,6560.44444,152,296,2
17262,2019-04-05,1,23.3521,3,271,1
17277,2019-10-03,29,4786.68806,231,90,1
17284,2019-08-05,49,7350.985360000001,322,149,2
17287,2019-03-21,9,2288.4392,126,286,2
17288,2019-09-11,5,1530.2988,53,112,2
17291,2019-12-24,1,139.93,1,8,1
17293,2019-12-27,15,2433.57749,50,5,2
17303,2019-05-16,21,3132.54116,86,230,1
17306,2019-11-03,5,210.03470000000002,9,59,3
17307,2019-04-19,1,28.6442,1,257,1
17311,2019-11-07,19,4064.3382,31,55,1
17314,2019-12-04,15,3753.81308,71,28,2
17315,2019-12-26,51,9168.19551,358,6,8
17320,2019-03-18,11,1994.79832,116,289,1
17324,2019-08-22,7,1642.0088400000002,632,132,2
17329,2019-11-21,9,2876.261,31,41,1
17334,2019-12-20,7,1584.45262,15,12,1
17337,2019-12-15,139,37935.25831,1448,17,2
17338,2019-08-24,56,7911.04514,422,130,3
17339,2019-04-18,1,50.432,8,258,1
17340,2019-07-11,61,12129.039470000002,502,174,4
17341,2019-04-03,65,13414.584990000001,768,273,2
17343,2019-07-05,8,1294.1808800000001,117,180,1
17346,2019-06-05,21,3683.79016,185,210,3
17356,2019-12-05,14,2077.0063,21,27,1
17358,2019-07-03,26,5312.585400000001,59,182,2
17362,2019-12-16,6,910.77752,14,16,1
17364,2019-09-30,16,2368.54628,68,93,2
17365,2019-08-18,29,5001.4444,770,136,1
17368,2019-10-27,22,3137.74858,73,66,3
17371,2019-05-19,4,1313.5808000000002,15,227,1
17372,2019-11-03,39,9315.09638,259,59,4
17373,2019-11-28,9,2136.84596,46,34,1
17375,2019-12-03,25,4261.3712000000005,109,29,2
17376,2019-12-09,5,675.45094,18,23,1
17377,2019-06-29,28,4549.98124,133,186,5
17381,2019-12-22,14,2925.9791800000003,28,10,4
17389,2019-12-03,14,2947.63044,138,29,7
17392,2019-12-28,34,7820.6840600000005,98,4,2
17396,2019-01-31,2,46.0146,3,335,1
17400,2019-07-13,17,7650.397369999999,305,172,1
17402,2019-09-02,13,2451.20966,214,121,3
17404,2019-11-17,33,4936.77526,101,45,5
17406,2019-08-28,47,8237.85484,573,126,4
17411,2019-04-13,2,183.16970000000003,16,263,1
17412,2019-06-22,14,2211.68086,79,193,2
17418,2019-09-27,7,1176.2717,45,96,1
17419,2019-09-20,18,2338.35118,54,103,2
17420,2019-01-02,5,650.5532000000001,8,364,1
17428,2019-08-17,20,2647.76988,89,137,5
17430,2019-04-15,3,1382.4500000000003,10,261,1
17431,2019-11-25,26,7123.26896,164,37,1
17442,2019-04-19,1,249.5259,7,257,1
17446,2019-12-13,3,928.7266500000001,9,19,1
17449,2019-06-05,38,7382.272910000001,886,210,2
17450,2019-08-17,23,3364.4397,267,137,3
17454,2019-06-04,7,1122.8302500000002,13,211,1
17456,2019-04-19,7,1064.7045500000002,71,257,1
17457,2019-12-20,5,823.9662000000001,10,12,2
17460,2019-10-26,6,585.6802,12,67,3
17463,2019-11-26,57,11252.83782,186,36,1
17470,2019-03-19,6,1372.5018,14,288,1
17491,2019-09-15,7,365.01508,21,108,2
17496,2019-06-12,4,331.23118,11,203,1
17504,2019-10-01,14,2458.8977200000004,42,92,1
17507,2019-12-20,33,6018.5599,57,12,2
17511,2019-12-10,106,19989.91866,847,22,11
17515,2019-10-26,14,3063.1984,106,67,1
17517,2019-12-22,8,980.04604,12,10,2
17519,2019-05-22,9,2007.58174,106,224,2
17524,2019-05-17,1,281.5288,97,229,1
17525,2019-06-06,4,463.71328000000005,14,209,1
17526,2019-05-23,6,633.98745,19,223,2
17530,2019-04-22,29,6114.073710000001,249,254,2
17540,2019-11-12,2,406.23999999999995,39,50,1
17547,2019-01-25,2,173.92849999999999,2,341,1
17548,2019-01-03,4,632.2849,10,363,1
17551,2019-06-09,17,3091.37282,457,206,1
17552,2019-01-31,2,1342.2324199999998,162,335,1
17555,2019-08-09,23,4172.8762400000005,186,145,1
17560,2019-12-12,2,182.02840999999998,4,20,1
17567,2019-01-26,6,2774.53885,107,340,1
17569,2019-08-21,14,2028.11524,40,133,2
17572,2019-01-09,2,472.42692,23,357,1
17576,2019-09-19,25,7150.439600000001,312,104,5
17580,2019-11-30,26,5056.95564,91,32,2
17581,2019-08-31,39,5735.57734,105,123,4
17585,2019-07-24,17,3589.85342,709,161,1
17591,2019-11-03,42,6767.22968,133,59,4
17593,2019-07-13,11,995.40424,35,172,1
17596,2019-03-08,28,5040.0517500000005,338,299,1
17602,2019-09-25,56,12508.808140000001,409,98,1
17604,2019-12-02,19,3916.08998,35,30,2
17609,2019-09-07,33,7485.74312,442,116,1
17611,2019-10-09,104,18841.35652,458,84,4
17616,2019-03-19,1,137.4,1,288,1
17618,2019-05-11,22,2967.72012,175,235,1
17619,2019-12-01,46,6342.57682,285,31,1
17621,2019-11-29,12,2603.7249200000006,25,33,2
17629,2019-08-17,9,1311.55112,16,137,2
17633,2019-06-12,1,19.20774,1,203,1
17634,2019-07-28,24,4827.59995,465,157,1
17643,2019-01-12,4,679.1295,9,354,1
17644,2019-10-05,1,20.43258,1,88,1
17646,2019-04-18,5,1073.6776100000002,91,258,1
17655,2019-06-20,5,329.8168,16,195,2
17659,2019-06-21,6,1816.3779399999999,239,194,2
17671,2019-04-18,1,449.3819,36,258,1
17672,2019-12-18,19,5210.92272,55,14,1
17673,2019-10-11,38,8306.1308,71,82,2
17674,2019-03-04,5,488.78754000000004,14,303,1
17675,2019-12-04,26,5300.507860000001,267,28,5
17676,2019-04-05,3,1458.55512,52,271,1
17677,2019-10-23,28,3668.28578,132,70,5
17682,2019-03-13,6,1398.0692399999998,182,294,1
17685,2019-12-27,22,3600.0950000000003,143,5,4
17690,2019-09-11,38,7682.97406,564,112,4
17691,2019-06-21,6,647.98448,40,194,2
17692,2019-06-08,15,3006.16589,44,207,1
17696,2019-08-01,4,1195.36696,9,153,2
17700,2019-04-19,2,59.380579999999995,3,257,1
17702,2019-04-17,3,648.787,57,259,1
17706,2019-03-29,18,2593.6129,165,278,1
17707,2019-08-04,1,43.398720000000004,3,150,1
17708,2019-09-20,16,3104.60002,492,103,1
17714,2019-10-05,6,583.31998,12,88,1
17720,2019-03-20,1,64.3082,1,287,1
17722,2019-11-03,49,6663.970450000001,146,59,6
17730,2019-10-23,6,1315.0119,286,70,2
17732,2019-01-17,11,2161.41538,127,349,1
17735,2019-10-30,28,7643.145700000001,163,63,2
17739,2019-08-16,2,769.2334000000001,177,138,2
17742,2019-08-17,8,1331.9384400000001,108,137,1
17744,2019-09-30,17,2818.8535,93,93,5
17752,2019-06-12,1,179.8,2,203,1
17757,2019-11-14,56,10026.36534,538,48,7
17760,2019-01-13,7,997.5545,14,353,1
17769,2019-10-06,23,4535.09298,269,87,1
17771,2019-09-28,9,2026.74524,29,95,1
17786,2019-11-02,10,2403.1875600000003,180,60,1
17787,2019-09-27,41,7803.88338,113,96,3
17790,2019-06-25,15,2131.99109,46,190,3
17796,2019-11-23,46,10536.617320000001,108,39,4
17799,2019-10-14,60,10611.030060000001,458,79,4
17800,2019-08-10,7,698.30342,76,144,1
17802,2019-01-24,5,966.92304,39,342,1
17809,2019-02-04,3,934.83628,178,331,2
17811,2019-12-11,76,14705.975890000002,428,21,5
17812,2019-03-18,11,1967.59022,42,289,2
17816,2019-04-18,2,2118.36186,96,258,1
17819,2019-05-08,4,1505.6634000000001,16,238,2
17820,2019-06-12,1,387.92313999999993,61,203,1
17827,2019-04-26,51,8747.50404,403,250,4
17838,2019-04-20,16,5125.53674,96,256,3
17841,2019-12-14,263,55368.08922,2626,18,20
17848,2019-12-15,5,292.18530000000004,31,17,3
17849,2019-08-14,2,1453.78272,24,140,1
17850,2019-01-26,177,40489.88124,1133,340,10
17855,2019-01-17,9,1719.4436,45,349,1
17857,2019-06-20,4,544.11688,7,195,2
17858,2019-10-10,28,4936.44212,893,83,4
17860,2019-03-09,30,3702.10867,109,298,1
17861,2019-10-13,6,972.8764000000001,12,80,1
17862,2019-09-27,8,1023.26844,13,96,1
17863,2019-12-11,23,4330.30776,53,21,2
17865,2019-06-28,23,5541.0913,213,187,2
17869,2019-03-19,6,832.88139,17,288,1
17870,2019-03-27,1,53.5882,1,280,1
17873,2019-01-12,4,1183.90266,41,354,1
17880,2019-04-24,10,2099.63655,46,252,1
17884,2019-12-05,54,9729.02968,241,27,4
17888,2019-10-31,7,1078.40648,67,62,2
17889,2019-10-05,9,1167.50736,15,88,1
17890,2019-10-02,40,8505.492540000001,431,91,3
17894,2019-11-30,56,11250.15594,284,32,6
17897,2019-03-26,33,6913.94876,208,281,3
17905,2019-07-14,10,1983.93812,42,171,2
17908,2019-01-04,32,6454.49952,192,362,1
17912,2019-12-13,19,1950.3926000000001,153,19,6
17913,2019-06-30,12,1227.89511,60,185,1
17917,2019-05-07,17,3069.3194000000003,47,239,2
17920,2019-11-21,64,12815.517520000001,939,41,4
17924,2019-07-07,4,313.4839,5,178,3
17925,2019-01-17,1,29.6162,1,349,1
17929,2019-12-21,2,263.37760000000003,2,11,1
17937,2019-05-18,11,1195.19036,27,228,3
17949,2019-07-26,2,79.79296000000001,3,159,2
17950,2019-04-19,19,7515.98221,208,257,1
17951,2019-07-08,8,983.5497,60,177,3
17954,2019-09-03,39,7268.1170600000005,175,120,3
17961,2019-12-13,29,11750.38731,398,19,7
17964,2019-01-23,23,5044.1696600000005,88,343,1
17965,2019-11-19,45,5554.08483,224,43,4
17967,2019-02-01,26,5282.52264,328,334,1
17968,2019-01-06,31,9658.84865,1202,360,1
17969,2019-05-19,3,157.37572,8,227,1
17975,2019-12-12,35,13901.9152,1397,20,4
17976,2019-01-24,33,6117.99492,165,342,1
17978,2019-04-17,4,671.38808,20,259,1
17980,2019-06-11,7,728.4539199999999,26,204,1
17988,2019-09-11,11,1905.73878,53,112,2
17990,2019-07-12,8,1081.72654,35,173,2
17999,2019-04-07,17,4571.40105,295,269,1
18004,2019-05-10,18,3436.2962,386,236,2
18008,2019-10-22,5,546.3616000000001,44,71,1
18011,2019-01-16,13,1939.8174000000001,34,350,1
18016,2019-11-21,23,3137.8854,111,41,2
18017,2019-12-13,1,29.5808,1,19,1
18032,2019-08-11,3,66.35816,5,143,1
18037,2019-10-04,7,569.1144,43,89,2
18041,2019-12-13,95,17369.71844,716,19,6
18043,2019-03-31,28,5288.99061,292,276,1
18044,2019-05-25,3,940.4764,8,221,1
18050,2019-06-09,5,786.99858,105,206,1
18055,2019-12-05,50,10344.06271,242,27,5
18061,2019-10-01,6,1338.4595800000002,13,92,2
18062,2019-07-26,3,141.45146,5,159,1
18065,2019-06-20,17,1989.8571200000001,28,195,3
18069,2019-09-06,33,5706.31882,220,117,1
18071,2019-04-12,4,715.12988,73,264,1
18074,2019-01-02,12,2039.0309000000002,15,364,1
18075,2019-11-16,19,3340.29766,122,46,4
18077,2019-10-19,32,5699.995440000001,541,74,5
18085,2019-08-29,15,2482.65808,94,125,2
18092,2019-08-29,12,1825.7740000000001,35,125,4
18095,2019-11-29,12,1510.5189200000002,93,33,2
18097,2019-07-16,11,1683.2369,23,169,2
18102,2019-04-17,14,2322.17994,40,259,3
18106,2019-08-31,19,3180.54088,160,123,1
18109,2019-09-17,33,4036.089,114,106,6
18113,2019-03-08,1,139.07459999999998,13,299,1
18116,2019-07-16,77,12355.982160000001,374,169,6
18118,2019-09-16,120,24022.277850000002,1230,107,5
18119,2019-03-21,12,1973.3646,151,286,2
18125,2019-11-13,45,11438.40168,165,49,2
18136,2019-10-14,10,1846.55636,31,79,1
18141,2019-05-23,1,41.8484,2,223,1
18144,2019-10-21,5,674.94872,17,72,3
18145,2019-11-28,24,4641.61592,259,34,1
18156,2019-02-17,34,3986.3318600000002,151,318,1
18161,2019-10-13,8,929.51952,19,80,1
18168,2019-06-05,29,4533.3843400000005,123,210,3
18171,2019-08-13,9,1424.13824,16,141,1
18176,2019-07-12,13,3062.10261,232,173,2
18178,2019-12-19,15,3378.69016,43,13,2
18179,2019-09-12,13,1912.01126,63,111,2
18190,2019-09-18,6,511.11566000000005,15,105,2
18193,2019-04-06,1,15.420799999999998,3,270,1
18198,2019-12-11,15,2459.59038,54,21,2
18202,2019-12-08,17,4763.7456,457,24,1
18212,2019-09-14,21,3202.50968,327,109,1
18219,2019-05-26,12,1289.4130799999998,97,220,2
18223,2019-10-05,32,4586.47868,149,88,5
18225,2019-04-19,2,123.51650000000001,38,257,2
18226,2019-08-23,11,1295.11776,55,131,2
18229,2019-08-30,13,2743.12564,40,124,3
18230,2019-06-12,2,143.01774,2,203,2
18233,2019-09-14,1,82.615,50,109,1
18239,2019-11-27,27,6928.03416,140,35,3
18245,2019-11-28,30,8420.28844,86,34,3
18250,2019-12-13,6,2520.7547999999997,117,19,1
18256,2019-07-05,2,83.3536,4,180,1
18259,2019-04-05,3,860.686,46,271,1
18260,2019-10-05,19,3016.54372,141,88,3
18269,2019-06-20,2,166.9075,10,195,2
18277,2019-10-23,1,333.8,2,70,1
18283,2019-10-10,53,7356.85141,155,83,2
